time,year,lat,long,commodity,volume,state,release type,water,cost,cause
2010-08-02 20:35:00,2010,38.66916,-104.70138,REFINED LIQUIDS,0,CO,OVERFILL OR OVERFLOW,NO,713.1372657876473,NATURAL FORCE DAMAGE
2010-08-20 09:45:00,2010,48.965720000000005,-101.65116,CRUDE OIL,0,ND,LEAK,NO,13866.557945870936,CORROSION FAILURE
2010-08-09 08:35:00,2010,32.115809999999996,-102.29321,CARBON DIOXIDE,0,TX,OTHER,NO,754.6426092990987,OTHER INCIDENT CAUSE
2010-08-03 16:00:00,2010,32.49783,-98.63633,CRUDE OIL,0,TX,LEAK,NO,1520.6048577376832,EQUIPMENT FAILURE
2010-08-05 01:30:00,2010,39.8188,-75.42217,REFINED LIQUIDS,0,PA,LEAK,NO,1257.737682165164,EQUIPMENT FAILURE
2010-08-11 11:00:00,2010,29.726944,-95.203333,REFINED LIQUIDS,0,TX,LEAK,NO,25460.383900069497,EQUIPMENT FAILURE
2010-08-12 17:00:00,2010,29.669040000000003,-95.05733000000001,FLAMMABLE GASES,126,TX,LEAK,NO,371787.25884802267,MATERIAL FAILURE OF PIPE OR WELD
2010-08-11 08:41:00,2010,32.008359999999996,-102.0054,CRUDE OIL,126,TX,OTHER,NO,12061.704371963928,EQUIPMENT FAILURE
2010-08-17 16:00:00,2010,34.43528,-97.98185,CRUDE OIL,42,OK,OTHER,NO,6389.307425399027,CORROSION FAILURE
2010-08-18 17:00:00,2010,31.589290000000002,-95.47697,FLAMMABLE GASES,84,TX,LEAK,NO,217.58861901457334,EQUIPMENT FAILURE
2010-08-17 08:30:00,2010,40.73625,-73.94435,REFINED LIQUIDS,0,NY,LEAK,YES,628032.4455239429,CORROSION FAILURE
2010-08-19 08:30:00,2010,42.63521,-97.3371,CRUDE OIL,0,NE,LEAK,NO,41527.9827897294,EQUIPMENT FAILURE
2010-08-17 09:48:00,2010,41.577697,-87.49049000000001,REFINED LIQUIDS,38640,IN,LEAK,NO,16582013.601665515,CORROSION FAILURE
2010-08-20 07:00:00,2010,29.718312,-95.180385,REFINED LIQUIDS,588,TX,OTHER,NO,25154.753643303367,INCORRECT OPERATION
2010-09-19 07:40:00,2010,32.46539,-103.57639,FLAMMABLE GASES,8400,TX,LEAK,NO,34462.01249132538,EQUIPMENT FAILURE
2010-08-23 07:05:00,2010,35.97916323,-96.00824525,REFINED LIQUIDS,0,OK,LEAK,NO,3520.4077723802848,OTHER INCIDENT CAUSE
2010-09-03 09:45:00,2010,37.084140000000005,-101.32146,CRUDE OIL,84,KS,LEAK,NO,5181.879250520468,CORROSION FAILURE
2010-08-24 13:20:00,2010,37.91083,-92.37944,CRUDE OIL,42,MO,LEAK,NO,18866.06523247747,CORROSION FAILURE
2010-08-25 13:30:00,2010,29.847028,-94.897099,FLAMMABLE GASES,252,TX,OTHER,NO,6288.688410825808,EXCAVATION DAMAGE
2010-08-26 20:18:00,2010,29.846709999999998,-94.9057,FLAMMABLE GASES,42,TX,LEAK,NO,23490.76668979868,EQUIPMENT FAILURE
2010-08-27 10:25:00,2010,42.855444,-106.24686100000001,REFINED LIQUIDS,420,WY,OTHER,NO,20450.81471200556,INCORRECT OPERATION
2010-08-27 05:42:00,2010,29.825328999999996,-94.922859,FLAMMABLE GASES,0,TX,OTHER,NO,3144.344205412904,OTHER INCIDENT CAUSE
2010-08-31 03:30:00,2010,29.73525,-95.02365,REFINED LIQUIDS,0,TX,LEAK,NO,61692.03331020132,EQUIPMENT FAILURE
2010-09-05 04:56:00,2010,36.810495,-97.831946,FLAMMABLE GASES,0,OK,LEAK,NO,56673.659958362325,EQUIPMENT FAILURE
2010-09-08 10:30:00,2010,30.496160999999997,-91.56066700000001,FLAMMABLE GASES,16044,LA,OTHER,NO,21794.078556557954,INCORRECT OPERATION
2010-09-01 17:20:00,2010,29.546190000000003,-95.21378299999999,FLAMMABLE GASES,168,TX,OTHER,NO,57604.38584316459,OTHER INCIDENT CAUSE
2010-09-05 17:05:00,2010,28.617778,-92.068889,CRUDE OIL,0,,LEAK,NO,0.0,INCORRECT OPERATION
2010-09-09 10:30:00,2010,29.97496932,-94.05729170000001,REFINED LIQUIDS,0,TX,LEAK,NO,59670.848854961885,EQUIPMENT FAILURE
2010-09-08 16:22:00,2010,38.37239,-97.80143000000001,FLAMMABLE GASES,0,KS,OTHER,NO,75.46426092990988,INCORRECT OPERATION
2010-09-08 16:22:00,2010,38.3693,-97.83197,FLAMMABLE GASES,0,KS,OTHER,NO,75.46426092990988,INCORRECT OPERATION
2010-09-07 14:11:00,2010,46.71782754,-105.44129948,REFINED LIQUIDS,126,MT,LEAK,NO,13206.245662734229,EQUIPMENT FAILURE
2010-08-27 16:30:00,2010,42.46833,-74.3515,FLAMMABLE GASES,137886,NY,OTHER,NO,2278713.792088829,MATERIAL FAILURE OF PIPE OR WELD
2010-09-09 11:30:00,2010,41.655265,-88.076523,CRUDE OIL,316596,IL,LEAK,YES,59608673.850381784,OTHER OUTSIDE FORCE DAMAGE
2010-09-16 13:20:00,2010,42.02244,-91.00488,FLAMMABLE GASES,42,IA,LEAK,NO,146345.3257460097,OTHER INCIDENT CAUSE
2010-09-11 08:55:00,2010,42.56794,-84.10547,CRUDE OIL,0,MI,LEAK,NO,31443.44205412904,INCORRECT OPERATION
2010-09-13 13:57:00,2010,29.816369,-95.18092,REFINED LIQUIDS,7938,TX,RUPTURE,NO,458013.9811242186,INCORRECT OPERATION
2010-09-16 09:30:00,2010,32.71141,-99.81866,CRUDE OIL,0,TX,LEAK,NO,23727.22137404587,MATERIAL FAILURE OF PIPE OR WELD
2010-09-12 11:15:00,2010,37.80556,-96.915,CRUDE OIL,0,KS,LEAK,NO,100619.01457321302,CORROSION FAILURE
2010-09-16 16:00:00,2010,39.38235,-87.86195,REFINED LIQUIDS,0,IL,LEAK,NO,1182.273421235253,EQUIPMENT FAILURE
2010-09-17 13:45:00,2010,29.920835999999998,-94.020288,FLAMMABLE GASES,3654,TX,LEAK,NO,75778.69535045106,MATERIAL FAILURE OF PIPE OR WELD
2010-09-24 09:30:00,2010,32.7478,-98.9129,CRUDE OIL,84,TX,OVERFILL OR OVERFLOW,NO,298.08383067314486,INCORRECT OPERATION
2010-09-23 12:40:00,2010,47.32444,-93.76306,CRUDE OIL,0,MN,OTHER,NO,44146.59264399721,INCORRECT OPERATION
2010-01-15 15:00:00,2010,38.81386,-99.42139,CRUDE OIL,210,KS,LEAK,YES,4880.022206800833,CORROSION FAILURE
2010-09-22 07:40:00,2010,30.1479,-94.4001,CRUDE OIL,84,TX,LEAK,NO,26518.1412907703,MATERIAL FAILURE OF PIPE OR WELD
2010-02-08 12:20:00,2010,30.0795,-92.7465,CRUDE OIL,210,LA,LEAK,NO,478443.4142956284,MATERIAL FAILURE OF PIPE OR WELD
2010-01-11 15:00:00,2010,38.34519,-98.31356,CRUDE OIL,84,KS,LEAK,NO,15281.512838306751,CORROSION FAILURE
2010-09-27 18:00:00,2010,29.982190000000003,-94.06028,REFINED LIQUIDS,42,TX,LEAK,NO,11210.215961138098,INCORRECT OPERATION
2010-09-28 13:46:00,2010,29.982190000000003,-94.06028,REFINED LIQUIDS,0,TX,LEAK,NO,1282.8924358084676,EXCAVATION DAMAGE
2010-09-30 08:30:00,2010,32.47831,-94.868,CRUDE OIL,42,TX,LEAK,NO,5008.311450381674,EQUIPMENT FAILURE
2010-10-05 11:35:00,2010,30.113559999999996,-92.25399999999999,FLAMMABLE GASES,42,LA,LEAK,NO,44209.4795281054,EQUIPMENT FAILURE
2010-10-06 13:20:00,2010,42.9015,-82.5101,CRUDE OIL,42,MI,LEAK,NO,94330.32616238734,CORROSION FAILURE
2010-10-11 07:45:00,2010,33.41305,-102.44337,CRUDE OIL,428400,TX,OTHER,NO,80658.71755725192,EQUIPMENT FAILURE
2010-10-11 16:10:00,2010,40.091758,-74.73854200000001,REFINED LIQUIDS,0,NJ,OTHER,NO,0.0,INCORRECT OPERATION
2010-08-05 15:00:00,2010,31.434268,-102.440189,CRUDE OIL,168,TX,LEAK,NO,13890.454961832062,CORROSION FAILURE
2010-06-14 04:26:00,2010,35.946697,-96.748707,CRUDE OIL,42,OK,OTHER,NO,14587.241637751556,OTHER INCIDENT CAUSE
2010-02-04 15:10:00,2010,42.9289,-87.8884,REFINED LIQUIDS,0,WI,LEAK,NO,5686.232061068713,NATURAL FORCE DAMAGE
2010-11-05 08:00:00,2010,34.944179999999996,-97.47736,FLAMMABLE GASES,126,OK,LEAK,NO,199.9802914642611,EQUIPMENT FAILURE
2010-11-01 14:55:00,2010,33.54657,-96.36906,FLAMMABLE GASES,10122,TX,LEAK,NO,314884.69063150696,CORROSION FAILURE
2010-10-21 17:24:00,2010,31.065759999999997,-103.17361,CARBON DIOXIDE,12558,TX,OTHER,NO,1918.0499653018742,OTHER INCIDENT CAUSE
2010-11-16 13:00:00,2010,28.9351,-95.3198,CRUDE OIL,0,TX,OVERFILL OR OVERFLOW,NO,36707.074253990264,EQUIPMENT FAILURE
2010-11-02 09:00:00,2010,29.975,-94.056,REFINED LIQUIDS,126,TX,LEAK,YES,44020.81887578084,EQUIPMENT FAILURE
2010-11-01 09:40:00,2010,37.644112,-88.877277,REFINED LIQUIDS,0,IL,LEAK,NO,2502.8979875086757,EQUIPMENT FAILURE
2010-11-03 11:00:00,2010,29.908009999999997,-94.01201,REFINED LIQUIDS,126,TX,LEAK,YES,26412.49132546855,EQUIPMENT FAILURE
2010-10-23 01:00:00,2010,32.6075,-98.1,FLAMMABLE GASES,252,TX,LEAK,NO,36663.05343511456,MATERIAL FAILURE OF PIPE OR WELD
2010-02-09 15:25:00,2010,39.8106,-86.3342,REFINED LIQUIDS,0,IN,LEAK,NO,6762.855517002085,NATURAL FORCE DAMAGE
2010-01-04 08:30:00,2010,43.94028,-70.49336,CRUDE OIL,0,ME,OTHER,NO,5041.012630117965,EQUIPMENT FAILURE
2010-01-09 01:12:00,2010,30.08533,-94.3805,FLAMMABLE GASES,0,TX,LEAK,NO,519.4456627342129,NATURAL FORCE DAMAGE
2010-02-09 10:00:00,2010,30.54741,-90.16677,REFINED LIQUIDS,0,LA,LEAK,NO,1194.8507980569048,EQUIPMENT FAILURE
2010-01-21 18:43:00,2010,31.632509999999996,-89.52266,REFINED LIQUIDS,0,MS,LEAK,NO,3521.665510062458,EQUIPMENT FAILURE
2010-11-11 13:00:00,2010,33.811699,-118.180656,REFINED LIQUIDS,5040,CA,MECHANICAL PUNCTURE,NO,962169.3268563511,EXCAVATION DAMAGE
2010-09-07 14:30:00,2010,67.7987,-149.8164,CRUDE OIL,0,AK,LEAK,NO,5191.941151977805,EQUIPMENT FAILURE
2010-01-06 19:30:00,2010,46.6893,-92.0612,CRUDE OIL,0,WI,LEAK,NO,14514.292852185981,NATURAL FORCE DAMAGE
2010-01-10 19:46:00,2010,29.4305,-95.1201,REFINED LIQUIDS,0,TX,OVERFILL OR OVERFLOW,NO,50732.107147813964,EQUIPMENT FAILURE
2010-01-11 14:47:00,2010,28.055290000000003,-97.32797,REFINED LIQUIDS,126,TX,LEAK,NO,449350.683969466,MATERIAL FAILURE OF PIPE OR WELD
2010-08-19 23:35:00,2010,30.026090000000003,-90.85108000000001,CRUDE OIL,0,LA,LEAK,NO,35845.523941707164,CORROSION FAILURE
2010-09-02 07:50:00,2010,33.912690000000005,-98.43935,CRUDE OIL,126,TX,LEAK,NO,2794.693129770995,EQUIPMENT FAILURE
2010-09-08 08:11:00,2010,37.04441,-97.01768,REFINED LIQUIDS,0,KS,LEAK,NO,7823.128383067323,EQUIPMENT FAILURE
2010-09-16 15:20:00,2010,30.437790000000003,-95.62383,REFINED LIQUIDS,0,TX,LEAK,NO,50435.281054823114,EQUIPMENT FAILURE
2010-11-22 09:00:00,2010,37.4175,-100.7953,CRUDE OIL,0,KS,OVERFILL OR OVERFLOW,NO,1326.9132546842488,EQUIPMENT FAILURE
2010-11-04 12:10:00,2010,34.058206,-117.763553,REFINED LIQUIDS,84,CA,LEAK,NO,81707.67078417768,EQUIPMENT FAILURE
2010-11-28 10:00:00,2010,33.863186,-118.16339599999999,REFINED LIQUIDS,0,CA,LEAK,NO,2515.4753643303366,EQUIPMENT FAILURE
2010-11-02 02:20:00,2010,29.4745,-95.1642,REFINED LIQUIDS,0,TX,LEAK,YES,5030.95072866065,EQUIPMENT FAILURE
2010-12-01 16:00:00,2010,29.85635,-94.90781,FLAMMABLE GASES,3486,TX,OTHER,NO,162074.59319916737,EQUIPMENT FAILURE
2010-11-22 14:30:00,2010,29.1452,-95.68005,CRUDE OIL,420,TX,OTHER,NO,22639.27827897294,EQUIPMENT FAILURE
2010-10-26 09:30:00,2010,34.373059999999995,-97.51083,CRUDE OIL,0,OK,OVERFILL OR OVERFLOW,NO,6351.575294934066,EQUIPMENT FAILURE
2010-11-09 08:45:00,2010,33.7963,-118.2347,REFINED LIQUIDS,714,CA,LEAK,NO,10728.50242886885,EQUIPMENT FAILURE
2010-11-30 18:08:00,2010,33.25417,-92.61944,REFINED LIQUIDS,420,AR,OTHER,NO,13206.245662734229,EQUIPMENT FAILURE
2010-11-08 11:15:00,2010,29.858359999999998,-94.97929,REFINED LIQUIDS,0,TX,LEAK,YES,100619.01457321302,EQUIPMENT FAILURE
2010-10-08 05:30:00,2010,30.0113,-94.057133,REFINED LIQUIDS,4200,TX,OTHER,NO,330180.0385843159,EQUIPMENT FAILURE
2010-11-06 11:00:00,2010,33.31354,-97.86774,CRUDE OIL,840,TX,LEAK,NO,81878.72310895215,CORROSION FAILURE
2010-11-15 08:00:00,2010,34.242779999999996,-97.49972,CRUDE OIL,630,OK,LEAK,NO,59113.67106176277,EQUIPMENT FAILURE
2010-11-10 07:45:00,2010,34.242779999999996,-97.49972,CRUDE OIL,84,OK,LEAK,NO,4653.6294240110965,EQUIPMENT FAILURE
2010-11-08 02:45:00,2010,41.7678,-87.82972,REFINED LIQUIDS,42,IL,OVERFILL OR OVERFLOW,NO,2213.618320610689,EQUIPMENT FAILURE
2010-11-15 18:51:00,2010,31.1591,-94.6759,CRUDE OIL,630,TX,OVERFILL OR OVERFLOW,NO,24442.87411519773,INCORRECT OPERATION
2010-12-03 16:27:00,2010,33.936233,-98.49690600000001,CRUDE OIL,0,TX,LEAK,NO,20972.775850104113,CORROSION FAILURE
2010-10-27 15:00:00,2010,29.19462,-96.98528,CRUDE OIL,420,TX,OVERFILL OR OVERFLOW,NO,34965.10756419159,EQUIPMENT FAILURE
2010-11-12 15:00:00,2010,36.41936,-97.84852,CRUDE OIL,0,OK,OTHER,NO,9267.011242192933,INCORRECT OPERATION
2010-11-16 16:46:00,2010,30.06066,-93.55077,CRUDE OIL,43260,LA,RUPTURE,NO,1243902.5676613457,CORROSION FAILURE
2010-11-09 07:19:00,2010,37.89533,-97.88435,CRUDE OIL,3990,KS,LEAK,YES,115648.97987508676,CORROSION FAILURE
2010-11-18 08:00:00,2010,32.97722,-87.65444000000001,REFINED LIQUIDS,0,AL,LEAK,NO,16665.024288688426,CORROSION FAILURE
2010-11-12 09:48:00,2010,44.77328,-93.35844,REFINED LIQUIDS,2016,MN,LEAK,YES,494919.77793199115,MATERIAL FAILURE OF PIPE OR WELD
2010-12-09 17:50:00,2010,37.742028999999995,-99.217775,FLAMMABLE GASES,143430,KS,MECHANICAL PUNCTURE,NO,271765.66967383755,EXCAVATION DAMAGE
2010-12-09 16:17:00,2010,35.203837,-98.06593000000001,FLAMMABLE GASES,12012,OK,MECHANICAL PUNCTURE,NO,109406.8277585011,EXCAVATION DAMAGE
2010-11-11 09:15:00,2010,46.939440000000005,-92.93861,CRUDE OIL,0,MN,LEAK,NO,38989.86814712012,EQUIPMENT FAILURE
2010-11-20 01:15:00,2010,30.5572,-95.5842,CRUDE OIL,4200,TX,LEAK,NO,550964.5690492714,MATERIAL FAILURE OF PIPE OR WELD
2010-11-29 10:00:00,2010,31.427165999999996,-102.37033000000001,REFINED LIQUIDS,0,TX,LEAK,NO,2653.826509368492,EQUIPMENT FAILURE
2010-11-24 06:15:00,2010,34.552609999999994,-82.48781,REFINED LIQUIDS,42,SC,LEAK,NO,3882.636224843855,EQUIPMENT FAILURE
2010-11-28 07:20:00,2010,40.57083,-74.25333,REFINED LIQUIDS,0,NJ,LEAK,NO,25154.753643303367,EQUIPMENT FAILURE
2010-12-09 11:50:00,2010,38.848525,-90.08461700000001,REFINED LIQUIDS,0,IL,LEAK,NO,4339.195003469825,EQUIPMENT FAILURE
2010-11-15 18:20:00,2010,42.5325,-95.1332,FLAMMABLE GASES,336,IA,LEAK,YES,84810.50964607923,MATERIAL FAILURE OF PIPE OR WELD
2010-12-06 23:29:00,2010,32.775943,-102.959437,FLAMMABLE GASES,42,TX,LEAK,NO,1320.6245662734227,MATERIAL FAILURE OF PIPE OR WELD
2010-11-20 08:30:00,2010,40.58925,-74.21709,REFINED LIQUIDS,168,NJ,LEAK,NO,14715.53088133242,INCORRECT OPERATION
2010-12-14 10:35:00,2010,33.407,-102.448,CRUDE OIL,42,TX,OTHER,NO,251.54753643303368,EQUIPMENT FAILURE
2010-12-06 05:15:00,2010,36.1326083,-96.029061,REFINED LIQUIDS,0,OK,LEAK,NO,666.6009715475361,EQUIPMENT FAILURE
2010-11-15 08:35:00,2010,37.414383,-99.320819,CRUDE OIL,84,KS,LEAK,NO,377.32130464954935,EQUIPMENT FAILURE
2010-11-04 14:00:00,2010,31.8768505,-102.4564661,CRUDE OIL,0,TX,OTHER,NO,10741.07980569049,CORROSION FAILURE
2010-11-23 16:35:00,2010,29.84931,-94.89759000000001,FLAMMABLE GASES,126,TX,LEAK,NO,1597.3268563497577,EQUIPMENT FAILURE
2010-12-01 09:00:00,2010,43.267070000000004,-83.25139,CRUDE OIL,0,MI,LEAK,NO,12640.263705759899,EQUIPMENT FAILURE
2010-11-23 12:09:00,2010,46.2199,-109.43700000000001,CRUDE OIL,3780,MT,LEAK,NO,235825.81540596776,EQUIPMENT FAILURE
2010-11-23 06:00:00,2010,35.119174,-119.378251,CRUDE OIL,0,CA,LEAK,NO,6370.441360166546,CORROSION FAILURE
2010-11-29 03:10:00,2010,33.38649,-100.01332,CARBON DIOXIDE,1092,TX,LEAK,NO,525.7343511450387,EQUIPMENT FAILURE
2010-12-24 14:10:00,2010,33.45494,-96.35925,FLAMMABLE GASES,294,TX,LEAK,NO,157663.7071478142,MATERIAL FAILURE OF PIPE OR WELD
2010-11-27 15:00:00,2010,41.60865,-92.13573000000001,FLAMMABLE GASES,84,IA,LEAK,NO,39002.44552394161,MATERIAL FAILURE OF PIPE OR WELD
2010-12-05 13:00:00,2010,41.517179999999996,-92.00372,FLAMMABLE GASES,0,IA,LEAK,NO,2346.93851492019,EQUIPMENT FAILURE
2010-11-27 09:30:00,2010,35.383359000000006,-119.742552,CRUDE OIL,0,CA,LEAK,NO,6288.688410825808,EQUIPMENT FAILURE
2010-12-02 19:15:00,2010,38.94905,-89.75185,REFINED LIQUIDS,21000,IL,LEAK,YES,5923398.624843854,OTHER OUTSIDE FORCE DAMAGE
2010-12-04 10:30:00,2010,30.81167,-94.76787,CRUDE OIL,3150,TX,LEAK,NO,195376.97154753664,CORROSION FAILURE
2010-12-01 17:00:00,2010,40.766643,-111.827358,CRUDE OIL,21000,UT,OTHER,NO,26203612.53990293,INCORRECT OPERATION
2010-12-06 07:30:00,2010,39.36139,-77.03778,REFINED LIQUIDS,42,MD,LEAK,NO,13074.183206106869,INCORRECT OPERATION
2010-12-05 20:30:00,2010,39.13805,-94.6025,REFINED LIQUIDS,0,KS,LEAK,NO,471.65163081193555,EQUIPMENT FAILURE
2010-12-06 12:07:00,2010,40.61145,-74.23725,REFINED LIQUIDS,126,NJ,LEAK,NO,85023.0673143651,CORROSION FAILURE
2010-12-12 09:35:00,2010,38.341359999999995,-97.66619,REFINED LIQUIDS,0,KS,LEAK,NO,3473.8714781401823,EQUIPMENT FAILURE
2010-12-07 09:35:00,2010,46.877218,-96.879506,REFINED LIQUIDS,42,ND,LEAK,NO,7169.104788341434,NATURAL FORCE DAMAGE
2010-12-10 15:28:00,2010,43.72835,-94.73,FLAMMABLE GASES,190848,MN,MECHANICAL PUNCTURE,NO,455463.28910478856,EXCAVATION DAMAGE
2010-12-09 12:15:00,2010,29.90087416,-94.00565624,REFINED LIQUIDS,84,TX,LEAK,NO,723230.6106870241,CORROSION FAILURE
2010-12-15 09:20:00,2010,38.501816999999996,-90.589072,REFINED LIQUIDS,0,MO,OTHER,NO,75.46426092990988,INCORRECT OPERATION
2010-12-11 15:30:00,2010,42.1514,-83.163,REFINED LIQUIDS,1218,MI,LEAK,NO,11966.116308119375,EQUIPMENT FAILURE
2010-12-09 18:12:00,2010,36.93117,-95.90781,CRUDE OIL,8358,OK,LEAK,YES,573830.2401110344,CORROSION FAILURE
2010-12-13 15:47:00,2010,40.5566,-93.93892,CRUDE OIL,0,MO,LEAK,NO,25181.16613462875,EQUIPMENT FAILURE
2010-12-14 07:20:00,2010,41.63156,-88.04958,CRUDE OIL,73920,IL,LEAK,YES,24520734.36641214,OTHER OUTSIDE FORCE DAMAGE
2010-12-15 10:00:00,2010,34.92544,-81.87765,REFINED LIQUIDS,0,SC,LEAK,NO,3571.975017349055,EQUIPMENT FAILURE
2010-12-21 12:00:00,2010,40.55081,-97.59588000000001,REFINED LIQUIDS,42,NE,LEAK,NO,36175.05121443438,CORROSION FAILURE
2010-12-31 09:00:00,2010,32.008359999999996,-102.0054,CRUDE OIL,5250,TX,LEAK,NO,55529.11866759202,EQUIPMENT FAILURE
2010-12-16 17:00:00,2010,40.606837,-74.21991700000001,REFINED LIQUIDS,1134,NJ,LEAK,NO,26087.995003469936,CORROSION FAILURE
2010-12-17 09:14:00,2010,29.349,-94.93933299999999,CRUDE OIL,0,TX,LEAK,NO,5100.126301179729,EQUIPMENT FAILURE
2010-12-28 09:00:00,2010,29.767129999999998,-95.156254,CRUDE OIL,0,TX,LEAK,NO,22073.29632199863,CORROSION FAILURE
2010-12-20 16:30:00,2010,30.4342,-92.9503,CARBON DIOXIDE,0,LA,LEAK,NO,258647.4656488544,MATERIAL FAILURE OF PIPE OR WELD
2011-01-14 04:14:00,2011,30.016666999999998,-94.052778,FLAMMABLE GASES,0,TX,LEAK,NO,630.3923376118237,EQUIPMENT FAILURE
2011-01-07 11:00:00,2011,33.573889,-97.873056,CRUDE OIL,42,TX,LEAK,NO,5705.605795410342,EQUIPMENT FAILURE
2010-12-31 07:55:00,2010,38.38166,-97.81944399999999,FLAMMABLE GASES,168,KS,OTHER,NO,486.74448299791726,INCORRECT OPERATION
2010-12-28 17:30:00,2010,33.863333000000004,-118.16388899999998,CRUDE OIL,1260,CA,LEAK,NO,1082534.8230395576,CORROSION FAILURE
2011-01-14 05:15:00,2011,29.720340000000004,-95.10635,FLAMMABLE GASES,210,TX,LEAK,NO,6846.726954492415,EQUIPMENT FAILURE
2010-12-30 08:40:00,2010,43.05284,-93.6389,FLAMMABLE GASES,336,IA,LEAK,NO,81142.94656488544,CORROSION FAILURE
2011-01-12 02:00:00,2011,37.511109999999995,-77.42333,REFINED LIQUIDS,336,VA,LEAK,NO,24305.263866199977,INCORRECT OPERATION
2011-01-03 16:30:00,2011,29.717169000000002,-95.179264,REFINED LIQUIDS,210,TX,LEAK,NO,740.1866977829654,EQUIPMENT FAILURE
2010-12-31 12:25:00,2010,41.6136,-88.0536,CRUDE OIL,210,IL,LEAK,NO,314874.62873004976,EQUIPMENT FAILURE
2011-01-01 10:50:00,2011,41.410931,-88.345016,FLAMMABLE GASES,840,IL,LEAK,NO,2658.5038895371495,EQUIPMENT FAILURE
2011-01-04 11:55:00,2011,43.426559999999995,-104.91426000000001,CRUDE OIL,1260,WY,LEAK,NO,24426.161026837777,EQUIPMENT FAILURE
2011-01-03 09:30:00,2011,35.4855,-100.9402,CRUDE OIL,0,TX,LEAK,NO,3151.9616880591293,EQUIPMENT FAILURE
2011-01-18 19:54:00,2011,39.81694,-75.20028,REFINED LIQUIDS,0,NJ,LEAK,NO,74111.1931155192,EQUIPMENT FAILURE
2011-01-06 17:20:00,2011,27.552918199999997,-97.9228261,FLAMMABLE GASES,42,TX,LEAK,NO,55699.04900816809,CORROSION FAILURE
2010-01-09 00:15:00,2010,29.4305,-95.1201,REFINED LIQUIDS,1470,TX,LEAK,NO,88544.73282442742,MATERIAL FAILURE OF PIPE OR WELD
2010-05-19 14:08:00,2010,40.57083,-74.25333,REFINED LIQUIDS,0,NJ,LEAK,NO,25217.640527411557,EQUIPMENT FAILURE
2011-01-08 08:16:00,2011,70.25666,-148.6203,CRUDE OIL,12936,AK,LEAK,NO,19368218.591987576,CORROSION FAILURE
2011-01-15 12:45:00,2011,40.60545,-74.25835,REFINED LIQUIDS,0,NJ,LEAK,NO,44041.10851808637,NATURAL FORCE DAMAGE
2011-02-02 14:00:00,2011,35.96788,-90.85025,REFINED LIQUIDS,168,AR,OTHER,NO,45274.753014391325,OTHER INCIDENT CAUSE
2011-01-15 08:20:00,2011,39.36139,-77.03778,REFINED LIQUIDS,0,MD,LEAK,NO,3211.176623881762,CORROSION FAILURE
2011-01-14 15:00:00,2011,36.20138,-99.89379,FLAMMABLE GASES,0,OK,OTHER,NO,53.046713341112394,INCORRECT OPERATION
2011-01-22 06:00:00,2011,30.16954,-93.33639000000001,REFINED LIQUIDS,42,LA,LEAK,YES,24672.889926098767,EQUIPMENT FAILURE
2011-01-13 14:05:00,2011,35.534236,-98.09739499999999,FLAMMABLE GASES,17052,OK,OTHER,NO,31950.15880980157,EQUIPMENT FAILURE
2011-01-19 12:30:00,2011,34.76231,-97.44046999999999,CRUDE OIL,52500,OK,LEAK,NO,1007554.469467133,CORROSION FAILURE
2011-01-18 08:30:00,2011,41.55455,-87.88425,CRUDE OIL,0,IL,LEAK,NO,6809.717619603279,EQUIPMENT FAILURE
2011-02-10 18:30:00,2011,35.85326,-103.30167,CARBON DIOXIDE,106260,NM,LEAK,NO,9355.959859976681,EQUIPMENT FAILURE
2011-01-14 08:30:00,2011,35.56572,-96.44923,CRUDE OIL,84,OK,LEAK,NO,37256.06378840926,CORROSION FAILURE
2011-02-07 14:00:00,2011,32.4813,-102.8589,CRUDE OIL,0,TX,LEAK,NO,1264.4856087125634,EQUIPMENT FAILURE
2011-01-26 16:03:00,2011,29.3753,-89.3561,CRUDE OIL,3318,,LEAK,YES,1118792.1936989503,EXCAVATION DAMAGE
2011-02-05 05:00:00,2011,27.68402,-97.83324,FLAMMABLE GASES,42000,TX,LEAK,NO,142115.84597432907,NATURAL FORCE DAMAGE
2011-01-28 10:00:00,2011,18.44801,-66.07476,REFINED LIQUIDS,2772,PR,LEAK,NO,604826.2890704019,OTHER OUTSIDE FORCE DAMAGE
2011-02-06 17:15:00,2011,40.59348,-74.210174,REFINED LIQUIDS,1974,NJ,LEAK,NO,82037.35900427861,NATURAL FORCE DAMAGE
2011-02-16 12:30:00,2011,40.594409999999996,-74.21620899999999,REFINED LIQUIDS,0,NJ,LEAK,NO,3084.111240762352,EQUIPMENT FAILURE
2011-01-18 09:30:00,2011,31.555559999999996,-90.3954,CARBON DIOXIDE,42,MS,LEAK,NO,2.467288992609877,EQUIPMENT FAILURE
2011-01-20 06:00:00,2011,30.229812199999998,-100.646116,FLAMMABLE GASES,840,TX,LEAK,NO,1988.6349280435654,EQUIPMENT FAILURE
2011-01-23 16:00:00,2011,29.85325,-94.89837,FLAMMABLE GASES,966,TX,LEAK,NO,51319.611046285456,EQUIPMENT FAILURE
2011-01-19 09:10:00,2011,41.6424,-87.4744,REFINED LIQUIDS,22848,IN,OVERFILL OR OVERFLOW,NO,92523.33722287057,INCORRECT OPERATION
